Item ID,Barcode,Title,Author,Genre
22178370,37365003139585,Think twice,"Coben, Harlan 1962-",Thriller
20166353,37365002924094,Win,"Coben, Harlan 1962-",Thriller
21975762,37365003121229,Fragile designs : a novel,"Coble, Colleen",Christian Fiction
22492626,37365003175803,I think I was murdered,"Coble, Colleen",Christian Fiction
18110871,37365002787285,The view from Rainshadow Bay,"Coble, Colleen",Christian Fiction
17487681,37365002720500,Because you're mine,"Coble, Colleen.",Christian Fiction
553848,37365002474645,Smitten : love is on the way,,Christian Fiction
21054404,37365003081365,Edge of dusk,"Coble, Colleen",Christian Fiction
21315649,37365003110727,Dark of night : an Annie Pederson novel,"Coble, Colleen",Christian Fiction
21651561,37365003062530,Break of day,"Coble, Colleen",Christian Fiction
22263133,37365003150707,What we hide,"Coble, Colleen",Christian Fiction
21156666,37365003099656,Cradles of the Reich : a novel,"Coburn, Jennifer 1966-",Historical Fiction
21266169,37365003102153,Kiss her once for me : a novel,"Cochrun, Alison",Romance
20514499,37365002958613,The charm offensive : a novel,"Cochrun, Alison",Romance
17669531,37365002738296,How to be human : a novel,"Cocozza, Paula",Literary Fiction
148994,37365001365943,Veronika decides to die,"Coelho, Paulo.",Literary Fiction
156073,37365002568354,By the River Piedra I sat down and wept,"Coelho, Paulo.",Literary Fiction
2415757,37365002408643,Power down,"Coes, Ben.",Thriller
20975035,37365003052242,The lovers : a novel,"Cognetti, Paolo 1978-",Literary Fiction
18581067,37365002819930,Harry's trees,"Cohen, Jon",Literary Fiction
21160483,37365003090317,The Netanyahus : an account of a minor and ultimately even negligible episode in the history of a very famous family,"Cohen, Joshua 1980-",Literary Fiction
20258165,37365002929994,My ride or die : a novel,"Cohen, Leslie 1984-",Romance
18230560,37365002792475,They all fall down,"Cohen, Tammy",Thriller
19997394,37365002999021,When no one is watching : a thriller,"Cole, Alyssa",Thriller
21295735,37365003105107,Behind her lives,"Cole, Briana",Thriller
20665075,37365002973364,Couples wanted,"Cole, Briana",Thriller
20471299,37365002943409,Deliver me,"Cole, Karen",Thriller
20782568,37365003020702,Groundskeeping,"Cole, Lee, 1990-",Literary Fiction
21689458,37365003121997,Holiday read,"Cole, Taylor (Creative writer)",Romance
19761161,37365002912438,500 miles from you : a novel,"Colgan, Jenny",Romance
20975039,37365003049453,An island wedding : a novel,"Colgan, Jenny",Romance
19472548,37365002887440,Christmas at Rosie Hopkins' sweetshop : a novel,"Colgan, Jenny",Romance
18715634,37365002830218,Christmas on the island : a novel,"Colgan, Jenny",Romance
16298717,37365002637324,Little Beach Street Bakery : a novel,"Colgan, Jenny",Romance
18576276,37365002818601,The endless beach,"Colgan, Jenny",Romance
18110696,37365002774226,Christmas at Little Beach Street Bakery : a novel,"Colgan, Jenny.",Romance
16987614,37365002690216,Summer at Little Beach Street Bakery : a novel,"Colgan, Jenny.",Romance
19972122,37365003002973,The glass house,"Colin, Beatrice",Historical Fiction
21106930,37365003080474,Bookish people : a novel,"Coll, Susan",Literary Fiction
22283703,37365003181751,Worst in show,"Collins, Anna E.",Romance
19002754,37365002857831,The binding : a novel,"Collins, Bridget",Fantasy
22337813,37365003159831,The silence factory : a novel,"Collins, Bridget",Fantasy
21417939,37365003111626,A small affair,"Collins, Flora",Thriller
20665151,37365002973240,Nanny dearest,"Collins, Flora",Thriller
21651871,37365003062803,A good house for children : a novel,"Collins, Kate 1951-",Horror
19908755,37365003002460,Behind the red door : a novel,"Collins, Megan 1984-",Thriller
20475232,37365002954042,The family plot : a novel,"Collins, Megan 1984-",Thriller
18958596,37365002851354,The winter sister,"Collins, Megan 1984-",Thriller
21651929,37365003059759,Thicker than water : a novel,"Collins, Megan 1984-",Thriller
19063804,37365002862864,The confessions of Frannie Langton : a novel,"Collins, Sara",Historical Fiction
22263107,37365003150418,Things don't break on their own : a novel,"Collins, Sarah Easter",Literary Fiction
21939508,37365003127127,Radiant heat,"Collins, Sarah-Jane",Thriller
22194746,37365003141755,Westport,"Comey, James 1960-",Thriller
21598526,37365003042144,Central Park West : a crime novel,"Comey, James B. Jr 1960-",Thriller
21358603,37365003110156,Midnight duet : a novel,"Comfort, Jen",Romance
22072356,37365003134313,What is love?,"Comfort, Jen",Romance
21369046,37365003114026,The spite house,"Compton, Johnny",Horror
1024824,37365001312721,Angels flight : a novel,"Connelly, Michael 1956-",Mystery
1670136,37365001304785,Blood work,"Connelly, Michael 1956-",Thriller
1697206,37365004233056,Lost light : a novel,"Connelly, Michael 1956-",Mystery
1464839,37365004231985,Heart of darkness,"Conrad, Joseph 1857-1924",Literary Fiction
4083053,37365001276942,Beach music,"Conroy, Pat.",Literary Fiction
20526965,37365002960148,Waiting for the waters to rise,"Cond̩, Maryse",Literary Fiction
19863891,37365002995490,The party upstairs,"Conell, Lee 1987-",Literary Fiction
21402530,37365003118829,Community board,"Conklin, Tara",Literary Fiction
14645632,37365002527228,The house girl : a novel,"Conklin, Tara.",Historical Fiction
368150,37365000048128,City of bones,"Connelly, Michael 1956-",Mystery
2587515,37365004267401,Echo Park : a novel,"Connelly, Michael 1956-",Mystery
1616640,37365002356362,Nine dragons : a novel,"Connelly, Michael 1956-",Mystery
2592885,37365002243172,The overlook : a novel,"Connelly, Michael 1956-",Mystery
1543475,37365002338824,The scarecrow : a novel,"Connelly, Michael 1956-",Thriller
4127829,37365001362304,Void moon,"Connelly, Michael 1956-",Thriller
18675118,37365002831562,Dark sacred night,"Connelly, Michael 1956-",Mystery
19719439,37365002908766,Fair warning,"Connelly, Michael 1956-",Thriller
14344162,37365002513061,The black box : a novel,"Connelly, Michael 1956-",Mystery
15902818,37365002611451,The burning room : a novel,"Connelly, Michael 1956-",Mystery
16628345,37365002665242,The crossing : a novel,"Connelly, Michael 1956-",Mystery
3092410,37365002474751,The drop : a novel,"Connelly, Michael 1956-",Mystery
17910145,37365002758344,The late show,"Connelly, Michael 1956-",Mystery
19341759,37365002883993,The night fire,"Connelly, Michael 1956-",Mystery
4107340,37365002931602,The poet,"Connelly, Michael 1956-",Thriller
17330180,37365002708919,The wrong side of goodbye : a novel,"Connelly, Michael 1956-",Mystery
18005630,37365002773913,Two kinds of truth,"Connelly, Michael 1956-",Mystery
1927190,37365003006099,The Lincoln lawyer : a novel,"Connelly, Michael 1956-",Thriller
3061857,37365002302291,The brass verdict : a novel,"Connelly, Michael 1956-",Thriller
3963854,37365002402968,The reversal : a novel,"Connelly, Michael 1956-",Thriller
760388,37365002423329,The fifth witness : a novel,"Connelly, Michael 1956-",Thriller
15169209,37365002562860,The gods of guilt : a novel,"Connelly, Michael 1956-",Thriller
19997382,37365003005943,The law of innocence,"Connelly, Michael 1956-",Thriller
21845592,37365003076274,Resurrection walk,"Connelly, Michael 1956-",Thriller
20613503,37365002965857,The dark hours,"Connelly, Michael 1956-",Mystery
21248848,37365003102567,Desert star,"Connelly, Michael 1956-",Mystery
22437738,37365003175308,The waiting,"Connelly, Michael 1956-",Mystery
22505435,37365003175613,The waiting,"Connelly, Michael 1956-",Mystery
20390018,37365002953788,Everyman : a novel,"Conner, M. Shelly",Literary Fiction
19341796,37365002883167,A book of bones,"Connolly, John 1968-",Horror
16493352,37365002654386,A song of shadows : a Charlie Parker thriller,"Connolly, John 1968-",Horror
17183456,37365002700650,A time of torment : a Charlie Parker thriller,"Connolly, John 1968-",Horror
15908730,37365002612079,The Wolf in Winter : a Charlie Parker thriller,"Connolly, John 1968-",Horror
2292391,37365002474652,The burning soul : a thriller,"Connolly, John 1968-",Horror
18485652,37365002814014,The woman in the woods,"Connolly, John 1968-",Horror
22474862,37365003175464,PS: I hate you,"Connolly, Lauren",Romance
20550963,37365002967101,The nameless ones,"Connolly, John 1968-",Thriller
21209692,37365003096447,The furies : two Charlie Parker novels,"Connolly, John 1968-",Horror
22174930,37365003138041,The instruments of darkness,"Connolly, John 1968-",Horror
22522253,37365003188186,Unromance,"Connor, Erin",Romance
2611244,37365004275537,South of Broad : a novel,"Conroy, Pat",Literary Fiction
15512063,37365002584682,Lord Jim,"Conrad, Joseph 1857-1924",Literary Fiction
4047972,37365002932956,The prince of tides,"Conroy, Pat",Literary Fiction
19063788,37365002861056,The last time I saw you : a novel,"Constantine, Liv",Thriller
22232472,37365003146465,The next Mrs. Parrish : a novel,"Constantine, Liv",Thriller
21589878,37365003058512,The senator's wife : a novel,"Constantine, Liv",Thriller
20390108,37365002952236,The stranger in the mirror : a novel,"Constantine, Liv",Thriller
19776518,37365002913493,The wife stalker : a novel,"Constantine, Liv",Thriller
18005553,37365002769408,The last Mrs. Parrish : a novel,"Constantine, Liv.",Thriller
21199144,37365003093600,Finding Jane,"Conte, Elizabeth",Romance
836091,37365004230045,Must love dogs : a novel,"Cook, Claire 1955-",Romance
3495154,37365002387318,Seven year switch,"Cook, Claire 1955-",Romance
19908834,37365003003187,The new wilderness : a novel,"Cook, Diane 1976-",Sci Fi
22430226,37365003168568,You can't hurt me : a novel,"Cook, Emma",Thriller
19803764,37365002912545,How to bury your brother,"Cook, Lindsey Rogers",Literary Fiction
19513799,37365002891079,Genesis,"Cook, Robin 1940-",Thriller
21883436,37365003123159,Manner of death : a novel,"Cook, Robin 1940-",Thriller
21292750,37365003107178,Night shift : a novel,"Cook, Robin 1940-",Thriller
18798421,37365002840951,Pandemic,"Cook, Robin 1940-",Thriller
20424862,37365002951253,Viral,"Cook, Robin 1940-",Thriller
18200951,37365002786519,I know my name,"Cooke, C. J.",Thriller
20608908,37365002966533,The lighthouse witches,"Cooke, C. J. 1978-",Horror
21585464,37365003058215,A cowardly woman no more : a novel,"Cooney, Ellen",Historical Fiction
17152470,37365002697914,Liberty's last stand,"Coonts, Stephen 1946-",Thriller
18574032,37365002818858,Caged,"Cooper, Ellison",Thriller
19863815,37365002995201,Cut to the bone : a novel,"Cooper, Ellison",Thriller
22474845,37365003175696,My darling boy,"Cooper, Helen (Helen Mary) 1985-",Thriller
20201239,37365002923724,The downstairs neighbor,"Cooper, Helen (Helen Mary) 1985-",Thriller
21054454,37365003081688,The other guest,"Cooper, Helen (Helen Mary) 1985-",Thriller
20901250,37365003029125,Business not as usual,"Cooper, Sharon C.",Romance
21326164,37365003107004,In it to win it,"Cooper, Sharon C.",Romance
20665142,37365002973026,The cartographer's secret,"Cooper, Tea",Historical Fiction
21107560,37365003080862,The fossil hunter,"Cooper, Tea",Historical Fiction
22338119,37365003160318,The naturalist's daughter,"Cooper, Tea",Historical Fiction
22263121,37365003153545,Our kind of game : a novel,"Copeland, Johanna",Romance
22474801,37365003177478,Assume nothing : a thriller,"Corin, Joshua",Thriller
20647256,37365002970006,The swank hotel : a novel,"Corin, Lucy",Literary Fiction
22522255,37365003181637,Unsteady : a novel,"Corinne, Peyton",Romance
21209876,37365003096371,That summer in Berlin,"Cornwall, Lecia",Historical Fiction
20609818,37365002966293,The woman at the front,"Cornwall, Lecia",Historical Fiction
14390775,37365002516270,"1356 : go with God, but fight like the devil","Cornwell, Bernard",Historical Fiction
21285894,37365003104001,The censor's notebook : a novel,"Corobca, Liliana",Literary Fiction
21315692,37365003110446,The night travelers : a novel,"Correa, Armando Lucas 1959-",Historical Fiction
21939528,37365003122722,The silence in her eyes : a novel,"Correa, Armando Lucas 1959-",Thriller
18911901,37365002847956,The dead ex : a novel,"Corry, Jane",Thriller
17518166,37365002723595,My husband's wife : a novel,"Corry, Jane.",Thriller
20424788,37365002956997,Moon and the Mars,"Corthron, Kia",Historical Fiction
22243594,37365003148784,Love letters to a serial killer,"Coryell, Tasha",Literary Fiction
21651975,37365003061441,All the sinners bleed,"Cosby, S. A.",Thriller
19863866,37365003005455,Blacktop wasteland : a novel,"Cosby, S. A.",Thriller
20424837,37365002958985,Razorblade tears,"Cosby, S. A.",Thriller
20173688,37365002922213,What's mine and yours : a novel,"Coster, Naima 1986-",Literary Fiction
21315638,37365003113572,The motion picture teller,"Cotterill, Colin",Mystery
22326541,37365003157009,Heavy hitter : a novel,"Cotugno, Katie",Romance
2149505,37365003080557,The rebel bride,"Coulter, Catherine.",Romance
18320646,37365002797102,The sixth day,"Coulter, Catherine",Thriller
14996634,37365004281758,The Final Cut,"Coulter, Catherine.",Thriller
15775327,37365004283275,The lost key,"Coulter, Catherine.",Thriller
17607171,37365002729295,The devil's triangle,"Coulter, Catherine",Thriller
18958575,37365002854952,The last second,"Coulter, Catherine",Thriller
2566711,37365003036237,The Cove : an FBI thriller,"Coulter, Catherine.",Thriller
22327849,37365003156944,Double take,"Coulter, Catherine.",Thriller
2476678,37365003157082,TailSpin,"Coulter, Catherine.",Thriller
686047,37365004275313,Knockout,"Coulter, Catherine.",Thriller
3080769,37365004276923,Whiplash,"Coulter, Catherine.",Thriller
1369597,37365004278564,Split second,"Coulter, Catherine.",Thriller
14028153,37365004280008,Backfire,"Coulter, Catherine.",Thriller
14842055,37365004281477,Bombshell,"Coulter, Catherine.",Thriller
15589038,37365004282962,Power play,"Coulter, Catherine.",Thriller
16444488,37365002646150,Nemesis,"Coulter, Catherine",Thriller
17191557,37365002700528,Insidious,"Coulter, Catherine",Thriller
17956244,37365002761157,Enigma,"Coulter, Catherine",Thriller
18576365,37365002819187,Paradox,"Coulter, Catherine",Thriller
19250027,37365002877003,Labyrinth,"Coulter, Catherine",Thriller
19926404,37365003004656,Deadlock,"Coulter, Catherine",Thriller
20424705,37365002950040,Vortex : an FBI thriller,"Coulter, Catherine",Thriller
21059716,37365003036310,Reckoning : an FBI thriller,"Coulter, Catherine",Thriller
22262990,37365003150186,Flashpoint,"Coulter, Catherine",Thriller
4030953,37365003036302,Hemlock Bay,"Coulter, Catherine",Thriller
4105438,37365003036492,Eleventh hour : an FBI thriller,"Coulter, Catherine.",Thriller
3012574,37365003043704,Blindside : an FBI thriller,"Coulter, Catherine",Thriller
3661138,37365003036294,Blowout : an FBI thriller,"Coulter, Catherine",Thriller
21209902,37365003096298,Before I do,"Cousens, Sophie",Romance
22430156,37365003168683,Is she really going out with him? : a novel,"Cousens, Sophie",Romance
20582283,37365002968380,Just haven't met you yet,"Cousens, Sophie",Romance
17772202,37365002744617,The invisible mile,"Coventry, David 1969-",Literary Fiction
19497715,37365002889214,Raven Lane : a novel,"Cowie, Amber",Thriller
20390081,37365002945230,The paper palace,"Cowley Heller, Miranda",Literary Fiction
22342675,37365003160409,Between the sound and sea : a novel,"Cox, Amanda 1984-",Christian Fiction
21023924,37365002970139,Help the witch,"Cox, Tom 1975-",Horror
4091720,37365004244483,They are soldiers,"Coyle, Harold 1952-",Thriller
21369117,37365003112707,My nemesis : a novel,"Craig, Charmaine",Literary Fiction
4100374,37365002271108,Names my sisters call me,"Crane, Megan.",Romance
20506883,37365002957524,See Jane Snap,"Crandell, Bethany",Romance
21651882,37365003062415,A man of lies : a novel,"Crane, Ben (Writer)",Thriller
22262977,37365003151192,Broiler,"Cranor, Eli 1988-",Thriller
20855307,37365003026899,Don't know tough,"Cranor, Eli 1988-",Thriller
